3,0,0,0,0,0,0,0,0,0,0,13,114,212,166,1,0,0,0,17,67,55,222,12,0,0,0,0,35,193,156,0,0,0,0,14,156,94,142,0,0,0,15,0,27,131,114,0,0,0,160,171,152,107,6,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,95,119,42,21,0,0,0,75,112,69,82,141,77,0,0,138,23,0,0,2,154,10,0,95,75,0,0,0,118,29,0,6,156,88,20,36,162,12,0,0,9,97,143,122,30,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,10,38,2,0,0,0,0,0,112,165,97,0,0,0,0,0,27,156,64,0,0,0,0,0,174,71,73,109,137,90,0,0,49,143,128,55,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,13,46,0,0,0,0,0,45,170,159,118,0,0,0,0,171,32,180,131,0,0,0,0,189,159,78,109,0,0,0,0,16,10,35,136,0,0,0,0,0,0,11,163,0,0,0,0,0,0,0,57,0,0
3,0,0,0,0,0,0,0,0,0,11,23,68,73,73,11,0,0,102,228,177,152,210,132,0,0,0,47,68,117,215,91,0,0,0,152,180,215,150,0,0,1,10,0,0,5,196,3,0,16,216,186,144,191,131,1,0,0,16,56,55,23,1,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,101,1,0,0,0,0,0,3,169,0,0,0,0,0,0,37,163,0,0,0,0,0,0,42,148,0,0,0,0,0,0,59,123,0,0,0,0,0,0,36,72,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,90,133,0,0,0,0,0,0,181,79,0,0,0,0,0,66,233,21,0,0,0,0,5,161,154,0,0,0,0,0,104,207,20,0,0,0,0,0,178,51,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,7,52,3,0,0,0,7,105,221,229,186,100,2,0,93,242,116,22,23,212,32,0,129,142,2,0,32,201,13,0,117,131,32,77,202,66,0,0,8,125,184,149,43,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,73,0,0,0,2,89,3,139,33,0,0,1,134,104,18,160,0,0,0,12,154,168,200,100,0,0,0,0,0,26,142,3,0,0,0,0,3,127,9,0,0,0,0,0,2,14,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,148,192,121,0,0,0,0,171,70,93,165,0,0,0,0,151,194,183,130,0,0,0,0,2,5,150,49,0,0,0,0,0,0,171,3,0,0,0,0,0,0,65,0,0,0
2,0,0,0,0,0,0,0,0,0,0,33,83,86,83,4,0,0,46,206,148,171,242,29,0,0,5,12,91,216,95,0,0,0,19,175,163,30,11,52,5,0,121,220,161,207,219,158,12,0,0,52,79,36,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8,153,112,0,0,0,0,25,189,64,94,28,0,0,0,117,111,1,37,92,0,0,0,152,1,0,69,80,0,0,0,137,8,7,141,13,0,0,0,51,163,148,46,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,104,184,60,0,0,0,12,141,250,235,152,0,0,0,162,172,71,78,163,0,0,93,175,3,6,142,105,0,0,150,157,57,152,153,5,0,0,37,206,211,76,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,15,53,101,43,3,0,0,0,203,229,211,233,143,0,0,0,39,13,4,26,206,3,0,0,0,0,13,83,219,56,0,0,0,4,184,253,222,163,0,0,0,47,245,186,15,0,0,0,0,3,29,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,22,133,215,162,48,7,0,8,195,189,86,94,144,36,0,107,175,8,0,0,172,36,0,144,132,0,0,12,205,13,0,75,231,91,41,172,137,1,0,3,161,215,186,92,7,0,0,0,0,0,0,0,0,0
2,0,0,0,72,44,0,0,0,0,0,0,46,126,44,0,0,0,0,0,0,54,117,0,0,0,0,0,1,138,73,0,0,0,0,5,112,174,5,0,0,0,36,202,244,139,157,19,0,0,10,37,3,64,49,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,70,136,160,173,47,0,0,59,126,68,39,197,43,0,0,0,0,0,133,95,0,0,0,0,3,121,116,2,0,0,0,0,116,104,0,0,0,0,0,10,159,3,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,135,0,0,0,0,0,0,14,140,0,0,0,0,0,0,69,63,0,0,0,0,0,0,92,35,0,0,0,0,0,0,126,0,0,0,0,0,0,0,17,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,32,99,153,18,0,0,0,10,168,144,84,29,0,0,0,2,165,144,0,0,0,0,0,10,158,185,23,0,0,0,0,86,84,155,24,0,0,0,0,133,174,86,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,8,25,0,0,0,0,0,53,176,129,0,0,0,0,22,202,21,0,0,0,0,0,98,118,0,0,0,0,0,0,130,191,183,122,0,0,0,0,55,186,37,202,25,0,0,0,0,52,144,91,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,43,0,0,0,20,35,56,137,4,0,0,18,164,74,153,8,0,0,25,207,84,177,63,0,0,0,10,70,198,112,31,0,0,0,0,53,90,0,0,0,0,0,0,5,3,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,171,14,0,0,0,0,0,27,221,6,0,0,0,0,0,95,213,0,0,0,0,0,0,144,175,0,0,0,0,0,0,127,187,0,0,0,0,0,0,91,158,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,1,26,0,0,0,0,0,0,114,162,0,0,0,0,0,99,172,13,0,0,0,0,50,241,171,88,0,0,0,0,98,250,121,122,0,0,0,0,166,211,172,37,0,0,0,0,45,116,90,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,69,63,11,0,0,0,0,0,54,109,189,96,0,0,0,0,0,86,175,33,0,0,0,0,0,37,186,50,0,0,0,0,0,1,74,157,0,0,0,0,104,179,137,23,0,0,0,0,11,1,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,1,1,9,41,0,0,0,2,119,78,146,71,0,0,5,122,150,80,127,1,0,0,14,180,185,225,159,51,0,0,0,2,131,80,15,1,0,0,0,71,113,0,0,0,0,0,0,52,7,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,87,154,1,0,0,0,0,0,114,114,0,0,0,0,0,0,46,177,1,0,0,0,0,0,0,184,22,0,0,0,0,0,30,197,14,0,0,0,0,67,184,76,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,194,88,0,0,0,0,19,176,168,100,0,0,0,0,1,40,153,24,0,0,0,0,0,16,154,0,0,0,0,0,0,103,66,0,0,0,0,0,1,104,2,0,0,0
1,0,0,0,0,0,0,0,0,0,21,176,25,0,0,0,0,0,1,179,187,7,0,0,0,0,0,25,210,150,1,0,0,0,0,0,37,242,77,0,0,0,0,0,0,132,199,12,0,0,0,0,0,21,196,42,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,16,122,196,172,14,0,0,0,59,99,67,213,27,0,0,0,6,98,196,74,0,0,0,0,9,107,214,45,0,0,8,40,0,23,211,51,0,0,31,181,190,177,64,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,36,126,83,0,0,0,0,0,103,21,159,0,0,0,0,0,0,72,136,0,0,0,0,0,5,120,136,129,0,0,0,0,0,0,0,125,0,0,0,0,0,117,147,101,0,0,0,0,0,6,22,1,0,0
8,0,0,0,0,0,0,0,0,0,0,0,31,125,57,0,0,0,0,0,164,133,229,0,0,0,0,0,117,211,99,0,0,0,0,0,112,198,5,0,0,0,0,39,234,115,0,0,0,0,0,115,206,16,0,0,0,0,0,10,18,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,23,121,181,6,0,0,0,9,197,111,12,0,0,0,0,0,86,190,36,0,0,0,7,87,24,44,199,17,0,0,28,219,49,22,185,28,0,0,0,44,166,171,54,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,55,45,0,0,0,0,56,14,175,2,0,0,0,64,181,80,93,0,0,0,0,159,138,201,193,10,0,0,0,26,141,154,32,0,0,0,0,1,139,6,0,0,0,0,0,0,16,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,62,108,32,0,0,0,0,0,0,20,165,16,0,0,0,0,0,0,97,59,0,0,0,0,0,0,131,21,0,0,0,0,0,45,108,1,0,0,0,0,63,152,1,0,0,0,0,0,28,9,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,127,222,49,0,0,0,126,182,183,170,0,0,0,0,4,45,172,12,0,0,0,0,20,165,16,0,0,0,0,0,151,43,0,0,0,0,0,46,52,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,8,50,0,1,0,0,0,0,68,80,0,98,0,0,0,0,128,42,45,89,0,0,0,0,29,156,183,86,59,0,0,0,0,20,151,54,11,0,0,0,0,78,44,0,0,0,0,0,0,15,2,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,49,144,171,159,118,0,0,0,52,62,25,179,78,0,0,0,0,20,159,46,28,67,9,0,0,144,202,133,136,66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,11,95,104,54,0,0,0,0,113,33,3,95,4,0,0,0,17,113,106,37,0,0,0,0,0,70,116,22,0,0,0,0,0,93,9,111,0,0,0,0,0,97,64,108,0,0,0,0,0,6,34,6,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,78,127,147,55,0,0,121,87,58,20,1,0,0,1,65,159,91,0,0,0,0,52,107,106,124,0,0,0,0,0,71,62,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,5,130,190,148,5,0,0,0,29,116,0,29,111,15,0,0,5,82,90,164,54,1,0,0,4,145,157,6,0,0,0,4,158,131,142,0,0,0,0,8,200,179,46,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,27,4,0,0,0,0,0,42,202,18,0,0,0,0,0,171,54,0,0,0,0,0,18,182,71,145,0,0,0,0,75,204,212,172,0,0,0,0,46,243,233,73,0,0,0,0,0,81,36,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,33,114,14,0,0,0,0,6,130,41,94,0,0,0,0,15,57,38,81,0,0,0,5,67,107,189,63,0,0,0,5,53,59,133,1,0,0,0,0,0,135,14,0,0,0,0,0,0,12,0,0,0,0
3,0,0,0,0,0,0,0,0,0,5,76,140,144,104,0,0,0,97,132,65,74,220,0,0,0,0,5,78,229,93,0,0,0,0,115,144,89,191,0,0,0,0,0,0,9,209,0,0,0,0,138,147,187,96,0,0,0,0,17,36,23,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,71,21,0,0,0,0,1,71,213,7,0,0,0,2,107,138,184,1,0,0,0,80,199,135,200,121,123,4,0,0,25,112,147,29,3,0,0,0,0,75,75,0,0,0,0,0,0,6,8,0,0,0
6,0,0,0,0,34,77,0,0,0,0,0,29,187,51,0,0,0,0,1,157,41,0,0,0,0,0,57,134,9,71,3,0,0,0,138,37,171,219,32,0,0,0,131,146,225,99,1,0,0,0,17,71,41,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,8,158,0,0,0,0,0,0,2,198,1,0,0,0,0,0,8,156,0,0,0,0,0,0,78,110,0,0,0,0,0,0,171,49,0,0,0,0,0,7,181,59,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,127,122,94,0,0,0,0,58,100,128,67,0,0,0,0,10,94,169,4,0,0,0,0,0,71,76,0,0,0,0,0,12,117,1,0,0,0,0,0,49,12,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,143,115,72,98,22,0,0,64,148,105,131,166,2,0,0,0,52,30,60,97,0,0,0,0,0,0,140,27,0,0,0,0,0,8,145,0,0,0,0,0,0,8,109,0,0,0
6,0,0,0,0,9,57,0,0,0,0,0,5,158,76,0,0,0,0,0,118,123,0,0,0,0,0,37,189,70,157,23,0,0,0,124,103,193,125,48,0,0,0,149,180,216,88,1,0,0,0,23,72,54,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,3,16,16,0,0,0,0,70,169,144,128,156,12,0,38,158,10,0,0,153,22,0,137,38,0,0,50,123,0,0,128,53,13,84,155,6,0,0,14,124,130,71,2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,57,177,188,46,0,0,0,0,97,41,186,52,0,0,0,11,73,175,142,0,0,0,0,40,129,156,112,0,0,4,43,14,40,169,87,0,0,1,151,212,170,60,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,143,23,2,46,3,0,0,10,148,70,91,150,5,0,0,0,121,0,0,116,0,0,0,0,7,0,0,114,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,83,0,0
2,0,0,0,0,0,0,0,0,0,0,2,32,65,28,0,0,0,43,150,151,117,203,58,0,0,10,15,0,102,176,13,0,0,0,40,168,111,20,39,20,0,21,231,210,153,145,101,24,0,0,8,24,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,40,61,0,0,0,0,0,43,146,28,124,3,0,0,0,87,159,193,42,0,0,0,0,0,22,180,82,0,0,0,0,0,108,89,90,0,0,0,0,0,87,144,9,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,46,156,145,70,0,0,0,51,189,109,230,90,0,0,0,2,46,179,76,0,0,0,0,84,155,17,0,0,0,0,69,203,88,81,105,148,15,0,85,174,156,127,79,8,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,45,33,0,0,0,0,0,72,136,141,61,0,0,0,0,136,25,102,129,0,0,0,0,65,150,192,39,0,0,0,0,0,0,164,8,0,0,0,0,0,1,176,7,0,0,0,0,0,2,75,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,30,76,0,0,0,1,63,56,161,11,0,0,0,100,140,176,53,2,0,0,0,152,197,222,152,27,0,0,0,13,165,20,0,0,0,0,0,47,50,0,0,0,0,0,0,13,1,0,0,0,0
4,0,0,0,0,0,0,0,0,0,1,95,1,8,41,0,0,0,24,204,4,30,227,1,0,0,63,159,35,100,249,11,0,0,87,254,247,215,241,37,0,0,24,84,34,38,220,0,0,0,0,0,0,22,185,0,0,0,0,0,0,2,21,0,0
6,0,0,0,0,24,65,0,0,0,0,0,7,188,59,0,0,0,0,2,146,93,0,0,0,0,0,66,209,124,112,2,0,0,0,117,246,120,179,26,0,0,0,115,237,184,120,0,0,0,0,4,66,50,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0,97,12,0,0,0,11,132,9,170,2,0,0,0,60,127,80,103,0,0,0,0,154,150,212,17,0,0,0,0,48,71,131,0,0,0,0,0,0,94,30,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,118,175,185,11,0,0,0,118,104,41,179,26,0,0,0,70,167,157,115,0,0,0,0,0,23,172,12,0,0,0,0,22,169,24,0,0,0,0,0,76,63,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,54,40,27,9,0,0,0,0,100,193,244,168,0,0,0,0,0,22,247,99,0,0,0,0,1,130,222,12,0,0,0,0,29,238,156,0,0,0,0,0,61,251,80,0,0,0,0,0,6,96,16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,48,184,58,0,0,0,0,9,213,220,153,0,0,0,0,84,236,67,206,1,0,0,0,171,100,8,211,2,0,0,1,203,70,107,133,0,0,0,0,139,217,186,32,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,160,163,80,0,0,0,0,166,33,147,139,0,0,0,0,118,130,112,53,0,0,0,0,0,0,127,34,0,0,0,0,0,0,141,2,0,0,0,0,0,0,112,0,0,0
2,0,0,0,0,0,0,0,0,0,0,14,38,61,25,0,0,0,0,118,170,147,228,7,0,0,0,1,10,149,197,4,0,0,3,90,198,105,13,37,23,0,50,241,178,183,204,150,25,0,0,50,76,13,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,97,48,184,53,0,0,52,213,157,151,202,1,0,0,1,64,24,100,102,0,0,0,0,0,0,177,19,0,0,0,0,0,40,143,0,0,0,0,0,0,37,92,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,86,133,118,9,0,0,0,127,92,20,0,0,0,10,8,89,132,0,0,0,0,90,140,138,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,86,8,0,0,0,0,0,0,163,7,0,0,0,0,0,17,170,0,0,0,0,0,0,50,112,0,0,0,0,0,0,99,73,0,0,0,0,0,0,80,79,0,0,0,0,0,0,0,14,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,105,145,168,49,0,0,4,150,107,28,1,0,0,2,44,129,183,13,0,0,0,48,168,80,178,31,0,0,0,0,51,91,46,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,164,180,50,0,0,0,0,102,137,212,29,0,0,0,0,19,83,152,17,0,0,0,0,0,0,148,17,0,0,0,0,0,0,159,8,0,0,0,0,0,0,100,46,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,74,92,0,0,0,0,0,11,192,116,0,0,0,0,0,31,244,28,0,0,0,0,0,90,201,3,0,0,0,0,7,206,95,0,0,0,0,0,81,210,2,0,0,0,0,0,13,24,0,0,0,0
2,0,0,0,0,0,13,10,0,0,0,0,0,68,143,89,0,0,0,0,68,36,47,83,0,0,0,26,0,0,109,57,0,0,99,159,91,25,129,0,0,0,115,26,16,139,51,0,0,0,21,128,102,10,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,4,47,89,85,24,0,0,9,154,164,128,135,201,0,0,0,5,45,115,195,91,0,0,0,39,156,122,155,0,0,0,98,4,0,34,185,0,0,0,109,194,186,152,40,0,0,0,0,0,0,0,0,0,0
2,0,0,0,5,16,0,0,0,0,0,0,51,146,0,0,0,0,0,0,0,194,21,0,0,0,0,0,0,149,26,0,0,0,0,0,6,159,1,0,0,0,0,6,150,88,8,0,0,0,0,11,136,124,40,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,8,62,47,6,0,0,3,162,206,192,189,179,0,0,1,28,3,44,167,137,0,0,0,0,142,215,92,0,0,0,25,0,1,182,40,0,0,0,167,147,171,130,4,0,0,0,11,39,34,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,10,159,147,44,0,0,0,0,145,178,82,50,0,0,0,0,21,90,160,60,0,0,0,0,0,0,8,181,5,0,0,0,69,25,41,213,29,0,0,0,40,182,192,65,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,174,190,148,0,0,0,0,151,13,86,127,0,0,0,0,101,148,221,55,0,0,0,0,0,10,174,3,0,0,0,0,1,147,42,0,0,0,0,0,35,87,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,145,20,0,0,0,0,0,0,103,86,0,0,0,0,0,0,59,134,0,0,0,0,0,0,59,137,0,0,0,0,0,0,56,164,0,0,0,0,0,0,11,139,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,97,154,176,72,0,11,175,199,136,77,216,67,0,0,0,0,0,109,166,4,0,0,0,12,81,194,20,0,0,0,0,63,174,12,0,0,0,0,0,62,28,0,0,0,0
6,0,0,0,17,3,0,0,0,0,0,10,187,26,0,0,0,0,0,42,92,0,0,0,0,0,0,64,85,86,79,3,0,0,0,42,199,86,91,98,0,0,0,10,205,73,89,65,0,0,0,0,16,107,104,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,11,6,0,0,0,0,75,191,229,177,6,0,0,0,4,23,168,175,2,0,0,0,22,172,186,31,0,0,0,28,229,120,0,0,19,6,0,114,252,192,206,201,161,16,0,8,74,84,45,17,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,9,111,109,28,0,0,0,0,91,75,51,181,0,0,0,0,94,75,13,174,0,0,0,0,19,193,198,74,0,0,0,0,43,150,68,116,0,0,0,0,50,110,80,97,0,0,0,0,3,29,29,6,0,0
2,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,31,149,220,241,127,0,0,0,15,34,113,225,54,0,0,0,4,143,132,20,38,80,39,0,59,226,206,191,175,113,23,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,9,79,15,0,0,0,0,0,113,219,23,0,0,0,0,0,90,202,14,0,0,0,0,0,4,152,1,16,0,0,39,112,146,69,13,111,0,0,90,172,214,139,178,57,0,0,0,0,14,70,27,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,34,116,150,52,0,0,23,139,50,21,4,0,0,0,69,140,77,0,0,0,0,40,98,86,123,0,0,0,0,1,70,59,6,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,22,2,0,0,0,0,0,0,209,108,0,0,0,0,31,103,82,213,12,0,0,0,158,101,0,140,69,0,0,0,203,20,0,150,68,0,0,0,204,66,99,194,9,0,0,0,40,139,113,19,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,70,124,183,165,0,0,110,199,143,110,181,104,0,0,28,4,0,117,115,0,0,0,0,0,46,171,11,0,0,0,0,63,138,6,0,0,0,0,0,61,22,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,44,49,0,83,0,0,0,0,137,82,10,177,0,0,0,0,210,20,47,224,0,0,0,0,172,208,232,156,0,0,0,0,16,47,112,115,0,0,0,0,0,0,128,73,0,0,0,0,0,0,13,5,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,30,43,0,0,0,0,8,154,146,165,34,0,0,0,28,193,131,143,0,0,0,0,1,30,151,61,0,0,0,0,0,52,145,2,0,0,0,0,54,163,8,0,0,0,0,0,55,16,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,146,175,176,117,0,0,0,85,224,38,63,198,0,0,0,0,37,0,34,190,0,0,0,0,0,0,57,191,0,0,0,0,0,0,142,99,0,0,0,0,0,0,157,50,0,0
8,0,0,0,0,0,0,0,0,0,0,0,25,118,64,20,3,0,0,0,128,47,89,106,1,0,0,0,90,183,101,2,0,0,0,14,158,139,0,0,0,0,0,124,85,104,0,0,0,0,0,171,164,12,0,0,0,0,0,20,16,0,0,0,0
3,0,0,0,0,0,0,0,0,0,30,152,182,73,0,0,0,0,110,65,25,206,12,0,0,0,1,0,23,203,19,0,0,0,0,0,84,180,108,0,0,0,0,67,81,13,189,0,0,0,0,17,121,203,150,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,176,177,170,3,0,0,0,14,8,75,186,2,0,0,2,61,156,133,58,65,11,0,95,231,143,144,115,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,136,34,0,0,0,0,0,0,169,106,0,0,0,0,0,0,132,120,0,0,0,0,0,0,100,152,0,0,0,0,0,0,68,230,14,0,0,0,0,0,16,153,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,98,27,0,0,0,0,0,81,205,6,0,0,0,0,11,208,79,0,0,0,9,8,135,129,2,0,0,0,6,52,206,6,0,0,0,0,0,116,108,0,0,0,0,0,0,12,6,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,54,72,107,9,0,0,0,112,132,180,32,0,0,0,25,166,147,34,0,0,0,0,8,170,160,13,0,0,0,0,107,76,169,18,0,0,0,2,177,132,16,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,8,36,36,15,0,0,0,72,208,181,188,186,0,0,0,4,41,141,186,62,0,0,0,0,100,184,34,0,0,0,28,4,0,119,107,0,0,0,161,177,162,134,8,0,0,0,7,27,17,0,0,0,0
6,0,0,0,8,38,0,0,0,0,0,0,73,90,0,0,0,0,0,0,141,13,0,0,0,0,0,5,171,40,146,6,0,0,0,13,187,192,200,1,0,0,0,10,222,215,58,0,0,0,0,0,46,42,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,22,156,0,0,0,0,0,0,165,109,0,0,0,0,0,48,212,19,0,0,0,0,8,184,93,0,0,0,0,0,91,175,4,0,0,0,0,0,155,46,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,66,133,77,2,0,0,4,146,192,147,171,77,0,0,84,109,2,6,65,163,0,0,154,22,0,0,16,167,0,0,148,79,0,0,109,91,0,0,32,193,165,160,140,3,0,0,0,7,27,14,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,22,33,4,0,0,0,0,121,167,167,177,91,0,0,0,5,0,18,130,169,0,0,11,0,101,223,114,12,0,0,130,13,19,167,13,0,0,0,61,174,151,52,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,141,37,0,0,0,0,0,3,247,35,0,0,0,0,0,17,228,13,0,0,0,0,0,94,161,0,0,0,0,0,0,152,140,0,0,0,0,0,0,160,54,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,67,206,137,32,0,0,0,3,195,102,107,198,72,0,0,62,145,0,0,30,186,0,0,122,63,0,0,4,209,10,0,96,172,34,28,155,113,0,0,8,118,196,195,100,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,48,122,16,0,0,0,0,15,140,12,113,0,0,0,0,78,18,0,94,9,0,0,0,89,0,0,59,45,0,0,0,95,0,0,74,9,0,0,0,51,111,104,48,0,0,0,0,0,19,17,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,160,33,0,0,0,0,0,20,229,26,0,0,0,0,0,68,216,0,0,0,0,0,0,102,166,0,0,0,0,0,0,176,79,0,0,0,0,0,0,176,52,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,31,30,0,0,0,0,0,29,190,140,0,0,0,0,0,99,37,172,0,0,0,0,0,0,0,162,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,186,4,0,0,0,0,0,0,67,4,0,0
2,0,0,0,2,32,9,0,0,0,0,8,150,216,161,0,0,0,0,13,76,46,195,0,0,0,0,5,0,119,135,0,0,0,63,193,202,240,80,0,0,0,128,216,220,149,224,92,0,0,9,53,11,0,36,89,0,0,0,0,0,0,0,0,0
